54006670,今天小熊不吃糖,力荐,2008-08-12,23,还记得那天晚上陪他加班，这本书让我泪流满面……怀念那个夜晚
848756187,bear.07煩躁地,推荐,2014-09-26,14,感谢徐涛的倾情演绎，听完了想看许久的书
1190975814,Amberose,力荐,2017-05-16,15,阿富汗曾经也有过充满希望的时代，现在再看，真是令人唏嘘
695770815,恪彥,推荐,2013-06-26,23,"""我"",始终是个用“怯懦”来形容,实际上奉自我利益至上的人,至始至终没有改变...哈桑,祭品...阿富汗,曾经觉得那么理所当然,在此时却如斯心如刀割..."
18928978,影志,null,2008-06-03,15,梦工厂的电影版上映在即！
809877722,方块阿兽,推荐,2014-05-24,22,许多年过去了，人们说陈年旧事可以被埋葬，然而我终于明白这是错的，因为往事会自行爬上来。
420196423,方枪枪,推荐,2011-07-31,12,一个关于爱和救赎的故事
686166480,劈头士》睁木,还行,2013-05-29,14,异域风情+人性正能量。。。这样的畅销书还是比较容易炮制的。。。最后，美国成为极乐净土一样的归宿。。。没什么打动到我的地方。。。就这样吧。。。
687448162,徐若风,推荐,2013-06-01,9,挺好的一本书，但不是最好。
1211603767,神威,力荐,2017-07-06,18,休憩138th，读到一半喉头哽住时，觉得哈桑的身世反是败笔，让很多情感变质失色。读到八成。才反应过来是父子两代同样的救赎，不同理由的内心痛苦与折磨，交织国家与民族的悲凉命运以及大起大落的转折，合奏出一曲属于时间的故事。最后中年人阿米尔撒开腿奔跑如儿时哈桑时，眼泪终于糊住视线
976126081,Strongart,力荐,2015-11-19,20,极其感人的故事，以致于其中的一些巧合，反而是削弱了它的感染力。
594378970,好姑娘老妖,力荐,2012-10-22,26,真的是强大的一本书
1054170523,狷介有乌青,力荐,2016-06-21,22,过往并不会随着时间的流逝而消失，它历久弥新。为你，千千万万遍。为你，将童年的每一个瞬间都重演。为你，我救赎我自己。为你，用我余生祈祷。
621416570,猴头虫,推荐,2012-12-27,21,先看书，后来连电影也追着一起看了。我不得不承认，我们把阿富汗妖魔化了不少。。。
294431603,Lavender,力荐,2010-09-17,34,"For you, a thousand times over."
1321623305,淡咖啡,推荐,2018-02-10,56,这书要静下心来慢慢读，有时间的朋友假期可以看看？
879922415,阿齐啊,推荐,2015-01-06,11,前面很好。后面三分之一太刻意，关键处是靠巧合支撑的，这让我想到了狄更斯，想到伍尔芙评价他的那句：像小报一样骇人听闻、狗血煽情和难以置信。比起狄更斯的狗血，胡赛尼要好多了。但无论是狄还是胡，他们的作品都拥有强大的精神力量，这个是很打动我的。
814820623,Evol,推荐,2014-09-20,20,看哭了，但后半部分怎么突然像打了鸡血一样跟前面的朴实风格不一样了。
628232024,Green DNA,力荐,2013-01-28,11,大半夜的哭着看完了。今天早两个眼睛又酸又肿。
10842794,Miffygaga,力荐,2007-02-21,18,对阿富汗的深入。人性的探究。无人不为己。追求私利之后要懂得反省与赎罪。
26951624,企鹅兰登中国,null,2007-12-23,5,企鹅出的英文版哦！
184898673,秦阿眠,null,2012-01-26,8,轮岗间隙看完了经年前开的头。。。意料中的眼泪稀里哗啦。关于童年，友谊，勇气，背叛，父子，民族，和洗涤心灵。推荐给所有经历苦难的孩子。
1058203507,眼已垂落,还行,2016-07-04,9,历史背景很沉重，然而故事本身太狗血，接受无能。
530112941,大-燕-威-王,力荐,2012-05-10,16,我真觉得电影拍得没有书写得那么好。
576807926,弗,力荐,2012-09-05,9,看得我差点哭了
1336197127,戴搞新意斯妖,还行,2018-03-05,7,无法引起深层次共鸣。
1192035899,ZWW,力荐,2017-07-18,41,为你，千千万万遍
105390109,Ms.A扑柔,还行,2009-03-20,5,一点都不好看  电影也是
453726065,进宝,力荐,2011-11-04,19,人家就是很喜欢嘛。
863528020,Lynn,力荐,2014-11-16,10,看到凌晨两点 值得 能让人一口气读完的书越来越少了
103837082,三七莲华,力荐,2012-01-16,7,看哭了
264357690,浠墨,还行,2011-03-21,9,咋我觉得很拖沓，也没啥好感动的。可能因为仅是流行小说吧……
1281384465,李嗲Lydia,力荐,2018-08-09,3,令我震撼心灵的故事，第一次读外文小说如此酣畅淋漓，毫无生涩感，作者文笔浑然天成，翻译得也很好，自然，流畅，不做作。可以在我心里打满分的书。
568757365,Ironic 悠颜酱,推荐,2016-03-30,8,越往后读琼瑶味儿越重，但总体上来说还不错，挺感人的，但真的越往后越琼瑶
320121121,玑衡,力荐,2010-11-28,4,多年前读的了。
980785983,孤往,推荐,2015-11-25,6,种族，性别，宗教，历史，阶层，内心挣扎，自我救赎，再次成为好人的路。
253934337,我叫卢大胆,力荐,2010-05-23,13,为你，千千万万遍
1336064513,如是,力荐,2018-03-05,47,愿众人皆可回头，愿岁月皆得宽恕。一路读，一路哭。
490802469,MaY°玫,力荐,2012-02-03,3,读前半段的时候自然而然地想起了鲁迅先生也写过的那篇风筝。不一样地是一个是连救赎地机会都没有了。在天津买了英文版的。可惜一直还没看过。
673667122,鲸书,null,2013-04-29,4,不止是报应呀，它们最后都会到来的呀。
1112996417,菠菜,还行,2016-11-24,3,第一次了解阿富汗
7706042,熊阿姨,力荐,2006-12-02,3,06年最喜欢的小说
189622785,冰糖木耳,力荐,2009-12-13,6,很感动~~ 一段长达一生的救赎~~
429647817,喜静,推荐,2011-08-26,4,为你，千千万万遍。
378366418,Alexa,null,2011-04-15,3,文化差异巨大，感情才是共鸣。
819963239,子规,力荐,2014-06-26,3,一本读来毫不费力的外国文学，一本值得一读再读的图书，一本像传记一样的小说。THE KITE RUNNER.
41299795,璀璨,力荐,2009-04-08,13,在高空的风筝，全部的意义在于割断对手的线放它自由飞翔，像盘旋的鸟急急掠过天空。然后那个孩子，追着风筝的影子，确切的说，是站在某一个地方，等着断线的风筝降落在他的面前。他像个骄傲的英雄，却只是另一个孩子的士兵。孩子们不是填充玩具，我们不能用自己喜欢的颜色来填充他们。Amir的怯懦和倾斜的邪恶，都是童年时代必须正视的活生生的自己。为你千千万万遍。改编后的电影我也非常喜欢。
1703576888,此情,力荐,2019-03-05,1,为什么哭成这个样子。啊。尽管有个happy ending，但我知道大多数孩子是等不到这一天的。心碎了好几次，这个故事沉甸甸的压在我心上，它在那里待着吧，多长时间都行。
5169240,琼斯黄,力荐,2006-08-28,4,真的泪流满面，但不想看第二遍。
844365694,失控芭乐,力荐,2014-09-12,16206,真的要到很久以后，才会明白，每一个选择只要努力过，都是正确的选择。
848609273,天亮天黑,力荐,2014-09-25,6951,被第二个故事感动的体无完肤。那种年轻时的倔强、无法实现的梦想、来自家人的默默支持、心中的悔过与愧疚、直至最后坦然接受命运……当他的梦想以另一种方式被实现时，那份不易，让人鼻子一酸。
824349436,mangojune,还行,2014-07-10,5366,东野圭吾君肯定是村上春树上身了，不仅有披头士的酒吧，还阐述了所有的相逢都是久别重逢，即使无法在一起，在命运中还是有一条细细的红线。
830871382,向亦异,力荐,2014-08-20,5041,我想把这本书推荐给我所有重要的人看
823290667,Miffygaga,推荐,2014-07-30,3405,对于东野来说，这是一本温柔的小书。可能也只有东野，能把看似这么多温柔美好的小故事，巧妙精致地联接起来，读到最后一分钟，才恍悟原来前后都是有必然联系的。人生如此奇妙，不好好过又对得起谁。
890657929,阿联酋十四阿哥,力荐,2015-02-14,2516,书里面附赠了一个书签 也许编辑没意识到 有些书是不需要书签的
857714412,钟,较差,2014-10-27,1178,浪费了火车硬座上的深夜时光，这本书口碑很好，期望过高，读完觉得差劲。每次看到kindle上某一段有很多人标注的时候真不明白这本书里有哪些字句值得标注出来。
897991529,孤傲的猫,力荐,2015-02-27,1518,丸光园像是守护孩子们的母亲，而浪失杂货店像是教导孩子的父亲，浪失爷爷和皆月奶奶虽然没能在一起，但是他们无疑一起养育了很多孩子，使其成为了了不起的人。
832530074,苏比,还行,2014-08-03,1098,白夜行的结构，平行世界的构思，击不中痛点的煽情，做作的巧合，excel写作的作者。还不如看天涯帖子，我要回1997年了。
822978456,2koo,还行,2014-07-06,1136,时空交错和多线索叙事的高端治愈系鸡汤。最后一个故事减一星。预言者教人把握时机炒股和投资房地产的桥段实在是败笔。
843656633,望仔滚去减肥,推荐,2014-09-07,1201,最喜欢最后一个关于白纸的回复，能够给出这样的回答爷爷真是太棒了！关于浪矢杂货店和丸之光孤儿院的羁绊，我想大概是多年前那对未能私奔成功的男女在冥冥之中对彼此的眷恋吧，就让我们在天上照顾彼此挂念的孩子们，这样想会不会觉得很温暖呢？推理界的言情小说家写出了这样推理气息单薄的故事，居然还不难看，真是略意外啊。
893858633,愛永,力荐,2015-02-15,1055,《解憂雜貨店》解的是別人的憂，卻在無形中填補了我們內心的破洞，並用最巧妙的方式告訴你：微小卻長存的善意，才是解憂的不二之法。
825424359,is4dog,还行,2014-07-13,545,技巧近乎完美，但内容其实……老套路啊。真是厉害的作家，可惜只能是个匠人——没有原创灵魂，写别人故事的匠人
881676382,水湄物语,推荐,2015-01-11,761,其实所有的答案都在自己的心里。 
877889604,Leo____L,力荐,2015-01-02,720,"一本打动人的书！就像金庸会写出鹿鼎记一样，东野圭吾也会写出解忧杂货店这种非典型作品，但是这不能妨碍它成为寒冷冬天的温暖解药，读第二遍感觉更好。神来之笔的时间空间转换，几个的小故事，人与人的羁绊，从低谷到转机，从忧虑到豁达，来自这么一个不起眼的杂货店。在奥运集训和陪伴男友中选择；鱼店音乐人留下的""重生""；和父母跑路的木雕家保罗列侬；为经济窘境选择陪酒小姐的汪汪；而解答33年前疑惑的3个偷车人，在无意中抢劫汪汪出逃后，继承了店主的意志，最终收到了浪矢给出的人生解答：空白的地图要自己去画！杂货店和孤儿院，浪矢与孤儿院主人的感情凝结成神秘的时光隧道，两条神奇的脉络不断地穿插在各色人生之中，给人一种大片的即视感！在寒冷的冬天里给人无限温暖和希望！"
844068132,Ivy.M,力荐,2014-09-08,608,谢谢你，浪矢爷爷。
828033618,小桃仙,力荐,2014-10-24,420,非常好看啊，他的书从来没让我失望过。腰封上有个人的评价我觉得很贴切“人们总是在不经意间与他人的人生紧密相连”。可以向陌生人咨询烦恼真好，有时候不为解惑只为说出来。
833592896,去精神病院走走,力荐,2014-08-11,338,一个圆满而完整的故事，没有一点漏洞，构思极其细致精巧，已超越《白夜行》
905178924,陆小包,还行,2015-03-23,278,东野现在已经是专门贩卖鸡汤的了，这书红是挺红的，地铁里也见到人看过，同事那一堆书，都是什么路过心上的句子、微博段子集，里面居然也有这本。打开一看浓浓的鸡汤味扑面而来，第一篇读完还挺鲜的，第二篇最高，淡淡的挺有滋味，后面两篇也没拖后腿差点要给四颗星，结果最后一篇本性毕露，齁死我了！恶意煮鸡汤，千万别上当，只能给三星，不能跟着浪。
1277284762,王大根,还行,2017-11-27,174,这说是张嘉佳写的我也信
998162114,danyboy,较差,2016-01-20,213,就算是用推理小说的结构并设置了悬疑主题，但归根到底还是一碗鸡汤么。松松垮垮的故事，装模作样的内涵，也恐怕只能打动中学生吧。
820063215,TeresaK,力荐,2014-06-30,267,一直以《白夜行》的阴暗悲凉定义东野，但《流星之绊》让我认识到这个内心敏锐的男人其实有些许温情，但不愿流露。《解忧杂货店》却一改以往东野对温柔、善意的吝惜做派，篇篇时空交错、藕断丝连的人物构成了最柔软的整体，有爱有泪，让人相信真实的人间，也有一间浪矢杂货店静谧开在僻静的路边，等待为你开启咨询生活悲喜剧的业务。强推~
1076153966,海棠,力荐,2016-08-22,200,这大哥写书比我看书还快！
943033500,Vamei,推荐,2015-07-21,229,人其实早就知道答案。他需要的，或许只是一个鼓励。或者连鼓励都不需要，只需要轻轻一碰。
864241558,琦殿,null,2015-01-02,121,我是受不了小温暖了
832245848,小愉深情款款地,推荐,2014-08-06,191,东野圭吾走温情路线最喜欢的一本是《时生》
911973313,萨库拉,还行,2015-04-12,100,做作到…感觉是东野圭吾说来写一本畅销书吧，于是便有了这本书。他大概读了不少伊坂幸太郎（呃），但还是差了不止一个段位。
807005161,李小丢,力荐,2014-06-13,184,继《白夜行》之后，又一部把我打动的不行不行的东野圭吾作品，而且，是那么的美好，一点也不鸡血的，从容温暖的正能量啊。
876797777,柴斯卡,null,2014-12-29,117,轻到近似鸡汤的小品作，这个分有点见鬼。路是自己去走，建议与指点，不求有用，但求有。情感专栏虽是胡扯，但他们毕竟陪你犯错并消灭孤独——反正也无所谓对。导师之所以是导师，一多半是因距离产生光环。解忧杂货店像社交网站：陌生人在冥冥之中牵住你的手，假面下的真实荒诞不经，近乎停电后跟随盲人摸着走……
914492516,范筒,还行,2015-04-19,102,东野圭吾和村上春树究竟谁更喜欢Beatles？
838837060,小川叔,力荐,2014-09-02,85,看到回信的那段，觉得这不就是自己做的事儿么？哈哈哈·~~
884194047,杨迪,力荐,2015-11-01,139,我爱这书中牵牵绊绊的一些人和事，你写了信，其实你就有了答案，请按照你想的去做，都会有未来。
877251264,Pan小月,推荐,2014-12-30,112,想必会拍成日剧吧，太适合改编成剧集了。故事结构也是我很喜欢的那种写法。只是看大家都在讨论各个时间点和其中的bug，觉得有些无味。比起严丝合缝地分析书里的细节，那一段段向陌生人倾吐烦恼的人生，那些【人生】本身，才更重要吧。
845299994,Linger,较差,2014-09-13,68,有点失望呢，虽然尝试不同的创作风格也不是坏事，但就事论事圭吾伯伯真不适合这种小清新。故事结构不错，人与人之间的关系也读来有趣，可这有什么用呢？我期待结局有什么玄机，却发现这些人与人之间的关系存在的唯一意义不过是过渡段Orz。。。。尴尬。。。。虽然与过去连接的小屋子这个梗很科幻，解忧店的梗很温暖，但故事本身乏善可陈，没有太多值得回味，大概因为毕竟不是以深度见长的作家吧。
857675415,光寒,推荐,2014-10-28,102,果然熬的一手好鸡汤。这书最适合那些没事就喜欢把自己当成人生导师回答粉丝一些生活事业爱情问题的豆瓣红人以及那些没事就喜欢把那些豆瓣红人当成精神导师经常就给他们发一些生活事业爱情问题的豆瓣卢瑟看！（谁能一口气读下来！！！）
1155257296,Pirouette,较差,2017-02-21,56,第一，陈腐的匠气扑面而来；第二，啰嗦至极；第三，太tm啰嗦了！！！！！我一边读一边觉得一个更年期激素分泌不稳定的大妈在我身边叨叨叨叨叨叨叨叨个没完来来回回两句话。
839604077,梁小凉,力荐,2014-09-09,120,冥冥之中，自有天意， 一切有为法，如梦幻泡影，如露亦如电，应作如是观。
947301133,胖达叔,力荐,2015-08-05,80,有些小说靠的是与众不同的人生经历，有些靠的是烧脑的架构，此书属于后者，用精巧的结构讲简单的故事，自己越写得多越能意识到这样写作的技巧之难，我啥时能写出这样的作品也就夕死可矣。
928417307,微笑【。,较差,2015-06-04,249,居然这么高的分，实在是不太感冒的一本，少打一星拉低一下。
948133669,熊阿姨,推荐,2015-08-08,62,前半段看故事，从晴美开始看的就是结构穿插的技巧了。高档快餐型作品，几小时读完有阅读快感，之后也不会有太多余味了，一个悬疑作家撸袖子写篇鸡汤，可真是件手到擒来的事儿。
866778875,神威,力荐,2014-11-27,93,休憩102nd，一直对畅销君口下留情，因为我真的不觉得他哪里值得黑，杰作众多，平庸之作不少，但是惜墨如金如约瑟夫铁伊的推理作家本就很少，写作节操恶劣百倍的古龙也没被骂过啊。但是归根结底，我喜欢畅销君还是因为他最好的几本书深深打动了我，这本书读的好感动，暖暖的善意和温情有高于生活的力量，解忧杂货店如同深夜食堂，将是我神往的角落，他人骂自骂之，好书老子自读。
1031145675,易烊万喜,较差,2016-04-12,43,之所以读东野圭吾，绝对不是想看他写韩剧。
864823077,苏简,推荐,2014-11-24,76,我的内心破了个洞，重要的东西正从那个破洞逐渐流失。
1009989800,沉歌,还行,2016-02-12,38,东野圭吾、浦泽直树这代日本男人的童年里都有一个未尽的大阪世博梦
865691446,小岩井,推荐,2014-11-24,68,故事本身乏善可陈，看过触不到的恋人的肯定觉得这个梗很熟悉。但是环形叙事的结构和多线展开的人物，还是饶有趣味的。
900039310,张躲躲,推荐,2015-03-05,64,不得不叹服，这个故事编得太奇妙太有意思了。唯一美中不足的是，编得太过圆满了。
911736901,虚构死亡纪事,很差,2015-04-11,35,侮辱智商
880774450,元婴,还行,2015-01-08,26,唉，评分那么高，我却觉得一般………只有那个藤川的故事比较让我有印象且多少为我不能理解的父爱惊。虽然有点温暖，但不觉得怎样。看完这本我开始怀疑为什么东野有那么多粉丝，于是我又看了《秘密》跟著名的《嫌疑犯x的献身》，我发现，我果然get不到他到底有什么牛逼的…这就是人与人之间的鸿沟吧……
946296579,水母母,力荐,2015-08-01,52,比起黑暗中一点白光的白夜行，我更喜欢东野这本拼图一样的书。人的某一个选择，可能就会让人生走向完全不同的另一条道路。“以前他经常在仓库的墙上乱写乱画，老爷爷也不生气，只是跟他说，反正你都要画，给我画得好看点。”“如果自己不想积极认真地生活，不管得到什么样的回答都没有用。”大概就是爷爷说的那样，既然现在已经走到这里了，那就做的好看一点。
817074302,建筑民工,力荐,2015-02-19,46,几年前开始养成的春晚看书度过的习惯，今年看的是这本，非常温暖，整体架构跟云图一样，每个故事都是一个自我救赎的过程，期待能将这本也拍成电影。看完对日本社会非常好奇，一方面是闪烁着各种人性光辉的温暖，另一方面似乎又十分冷漠和压抑，虽然去过，也和在日本读书工作的朋友交谈过，但还是无法深入了解。
1263582404,扭腰客,较差,2017-10-29,17,伊坂幸太郎才是真正的正能量，东野圭吾只是一锅廉价的鸡汤。但偏偏是近些年的书，卖得越来越好，人心的浮躁，俗世的功利，思辨的肤浅，看来真的是世界大势了。科学的大爆炸，似乎注定会让时代人自豪、自强、自大、自闭，只有撞上科技的南墙，才转回内心，迸发出文艺复兴，一声叹息。
1180007387,匡匡,还行,2017-04-19,20,这本书可把我给愁死了。从没阅读一部虚构类畅销读物花费过这么久的时间，它堵塞着我的阅读通道，不读掉它疏通通道，就没法开封下一册。有时我暗暗觉得：自己为了拖延执行读完这本书的艰巨任务，硬是撂开它干完了好多正事儿、看了好多电影。说东野圭吾是村上春树附身的，确定不是逗我玩儿？这啰哩吧嗦啰哩吧嗦啰哩吧嗦的叙述，兑水的文笔，看得好多次生气暴躁想摔书。快别埋汰村上了好伐？自从看了日剧《代笔作家》，深刻怀疑东野圭吾这些年怕是找到代笔了。
921042828,mumudancing,还行,2015-05-21,29,比较喜欢奥运健将、放弃Beatles的两章。整体来说结构胜于故事本身，如果太巧合，就会觉得太刻意。探讨人生的岔路口，永远是个巧妙的命题。
934665097,牧童,力荐,2015-06-25,39,浪矢连接了善意，行的善都最终都投向丸光院，是对年轻时爱人的守候
823811943,成知默,还行,2014-07-08,26,无甚新意，无感，东野圭吾的穿越式鸡汤，所谓“解忧”，不过是激发那些内心有着破洞的人真实的想法，让他们自己最终找到自己的路。仿若时光机般穿越几十年时空与人事的杂货店，人与人之间的离合，各自命运与际遇的牵连，倒是很有日本治愈系电影的风格。
890310488,摩亚的SF,力荐,2015-02-04,61,人们喜欢跟时间有关的故事，虫洞穿越也好，穿越时空也罢，就算你读过了所有跟维度、空间有关的书籍，轻松谈论相对论又能怎样。我们能够看到的总是这个奇妙宇宙的一隅，人的力量之于浩瀚星空而言都只是沧海一粟。然而那些温情的故事却总在告诉我们，苦难是人生的必经路，幸福是能增加法力的小蘑菇，可能它们隐藏在陷阱上，也可能触手可及，有的人因为惧怕未知而闪躲一生平淡，有的人因为运气好一马平川，有的人不断尝试却屡次回到原点，但是别害怕，要知道你还有无数次重来的机会，直到你走到路的终点。
895187050,简里里,力荐,2015-02-20,38,上火车前买了一本。昨天断断续续看了一天。看得我浑身起鸡皮疙瘩，很感动，真是本好书。
873919697,铁岭芭比,还行,2014-12-25,36,我能说我还是更喜欢他写的推理么(╯_╰)
828172900,Doublebitch,力荐,2014-07-26,38,看哭两次
1271080698,刘小昭,推荐,2017-11-14,21,在你问别人之前，其实心中早就有了答案。
996640799,慕明,还行,2016-01-06,25,飞机上看的。。写的还好，不过完全不能get到为什么这么火
991389940,姜来福,null,2015-12-26,20,作者要坚持自己的最高水平，明明可以写一流的东西，但因为得意于“我随便搞一下就比那些笨蛋强”，习惯于花六分力气写二流作品。但六分力气也会消耗人，占有写一流作品的时间与心气。最后就会变成东野这样，白夜行的作者写了一部又一部老娘舅。
916882564,撒旦的表妹,推荐,2015-04-29,28,一个故事从不同人的角度来写，写成了六段，确实跟他之前的风格差很多，大概是《白夜行》这类故事写多了，也需要一点光明的东西调节一下吧。
905676550,曾于里,还行,2015-03-23,24,其实就一通俗小说
953546097,晴天minami,力荐,2015-08-26,48,谢谢你的推荐，跟很多人一样，我也从浪矢爷爷，和那三个可爱的青年那里得到了真正的咨询回复，我这只迷途羔羊，一定会按照自己手上的地图，努力走下去！想来你也曾经因此获得过帮助。不过不管怎么样，我为我曾经抱有过的恶意感到愧疚和抱歉，生活是自己的，我们都需要努力过好。谢谢你，小姑娘，我们都会幸福的，因为我深信，我们都一样善良！
806812836,白,推荐,2014-09-12,38,好读，穿越，日式温情，这都不说了，牛逼的是....最后能把一本书里所有人都串起来！太神了，逻辑学这是。
